regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,3,0.0469,4.0,1024,512,2048,8192,2336,1544.619,3514.967,1677.165,0.0673
mixed,64,3,0.0469,4.0,1024,512,4096,16384,4672,2342.02,6238.78,2607.076,0.068
mixed,64,3,0.0469,4.0,1024,1024,128,512,146,932.695,1068.979,959.543,0.197
mixed,64,3,0.0469,4.0,1024,1024,256,1024,292,989.332,1250.547,1015.509,0.1002
mixed,64,3,0.0469,4.0,1024,1024,512,2048,584,1096.338,1596.048,1134.419,0.0762
mixed,64,3,0.0469,4.0,1024,1024,1024,4096,1168,1289.073,2292.551,1359.758,0.0704
mixed,64,3,0.0469,4.0,1024,1024,2048,8192,2336,1692.557,3647.002,1824.268,0.0674
mixed,64,3,0.0469,4.0,1024,1024,4096,16384,4672,2472.548,6408.184,2767.423,0.0749
mixed,64,3,0.0469,4.0,1024,2048,128,512,146,1211.54,1343.06,1235.376,0.1812
mixed,64,3,0.0469,4.0,1024,2048,256,1024,292,1266.45,1517.167,1292.147,0.1025
mixed,64,3,0.0469,4.0,1024,2048,512,2048,584,1367.121,1871.948,1414.673,0.0942
mixed,64,3,0.0469,4.0,1024,2048,1024,4096,1168,1573.71,2558.02,1653.037,0.0806
mixed,64,3,0.0469,4.0,1024,2048,2048,8192,2336,1968.65,3935.988,2099.242,0.0664
mixed,64,3,0.0469,4.0,1024,2048,4096,16384,4672,2760.481,6665.977,3049.213,0.0739
mixed,64,3,0.0469,4.0,1024,4096,128,512,146,1764.301,1897.098,1787.052,0.1713
mixed,64,3,0.0469,4.0,1024,4096,256,1024,292,1819.242,2078.793,1841.773,0.0868
mixed,64,3,0.0469,4.0,1024,4096,512,2048,584,1922.825,2428.103,1966.344,0.0861
mixed,64,3,0.0469,4.0,1024,4096,1024,4096,1168,2125.993,3121.502,2200.776,0.0751
mixed,64,3,0.0469,4.0,1024,4096,2048,8192,2336,2519.429,4488.272,2665.603,0.0742
mixed,64,3,0.0469,4.0,1024,4096,4096,16384,4672,3301.274,7239.953,3580.633,0.0709
mixed,64,3,0.0469,4.0,1024,8192,128,512,146,2853.888,2990.495,2880.8,0.197
mixed,64,3,0.0469,4.0,1024,8192,256,1024,292,2915.393,3163.967,2937.888,0.0905
mixed,64,3,0.0469,4.0,1024,8192,512,2048,584,3019.743,3522.038,3060.767,0.0817
mixed,64,3,0.0469,4.0,1024,8192,1024,4096,1168,3218.076,4213.715,3290.876,0.0731
mixed,64,3,0.0469,4.0,1024,8192,2048,8192,2336,3615.865,5570.434,3749.589,0.0684
mixed,64,3,0.0469,4.0,1024,8192,4096,16384,4672,4406.542,8306.822,4677.609,0.0695
mixed,64,3,0.0469,4.0,2048,0,128,512,146,1052.498,1189.939,1076.725,0.1763
mixed,64,3,0.0469,4.0,2048,0,256,1024,292,1111.636,1366.545,1139.73,0.1102
mixed,64,3,0.0469,4.0,2048,0,512,2048,584,1215.057,1715.599,1250.291,0.0704
mixed,64,3,0.0469,4.0,2048,0,1024,4096,1168,1411.985,2417.35,1479.022,0.0667
mixed,64,3,0.0469,4.0,2048,0,2048,8192,2336,1818.831,3783.0,1942.987,0.0632
mixed,64,3,0.0469,4.0,2048,0,4096,16384,4672,2603.621,6515.127,2877.215,0.0699
mixed,64,3,0.0469,4.0,2048,512,128,512,146,1385.842,1528.304,1410.706,0.1745
mixed,64,3,0.0469,4.0,2048,512,256,1024,292,1447.663,1701.356,1468.464,0.082
mixed,64,3,0.0469,4.0,2048,512,512,2048,584,1546.896,2055.783,1592.303,0.0892
mixed,64,3,0.0469,4.0,2048,512,1024,4096,1168,1746.799,2749.987,1816.461,0.0694
mixed,64,3,0.0469,4.0,2048,512,2048,8192,2336,2149.415,4109.908,2277.224,0.0652
mixed,64,3,0.0469,4.0,2048,512,4096,16384,4672,2936.257,6863.989,3210.589,0.0698
mixed,64,3,0.0469,4.0,2048,1024,128,512,146,1720.718,1863.435,1747.788,0.1897
mixed,64,3,0.0469,4.0,2048,1024,256,1024,292,1783.116,2040.041,1804.711,0.0841
mixed,64,3,0.0469,4.0,2048,1024,512,2048,584,1884.428,2395.111,1930.73,0.0907
mixed,64,3,0.0469,4.0,2048,1024,1024,4096,1168,2082.409,3081.439,2161.384,0.0791
mixed,64,3,0.0469,4.0,2048,1024,2048,8192,2336,2489.667,4454.865,2617.155,0.0649
mixed,64,3,0.0469,4.0,2048,1024,4096,16384,4672,3276.253,7183.091,3553.914,0.0711
mixed,64,3,0.0469,4.0,2048,2048,128,512,146,2278.182,2412.231,2297.67,0.1454
mixed,64,3,0.0469,4.0,2048,2048,256,1024,292,2337.641,2592.547,2357.223,0.0768
mixed,64,3,0.0469,4.0,2048,2048,512,2048,584,2437.48,2937.376,2482.117,0.0893
mixed,64,3,0.0469,4.0,2048,2048,1024,4096,1168,2639.365,3633.785,2714.146,0.0752
mixed,64,3,0.0469,4.0,2048,2048,2048,8192,2336,3040.992,5016.616,3170.625,0.0656
mixed,64,3,0.0469,4.0,2048,2048,4096,16384,4672,3827.768,7730.414,4101.398,0.0701
mixed,64,3,0.0469,4.0,2048,4096,128,512,146,3374.909,3510.009,3394.617,0.1459
mixed,64,3,0.0469,4.0,2048,4096,256,1024,292,3434.044,3680.567,3453.433,0.0786
mixed,64,3,0.0469,4.0,2048,4096,512,2048,584,3531.162,4043.189,3576.665,0.0889
mixed,64,3,0.0469,4.0,2048,4096,1024,4096,1168,3738.872,4723.372,3810.362,0.0726
mixed,64,3,0.0469,4.0,2048,4096,2048,8192,2336,4138.547,6098.526,4272.436,0.0683
mixed,64,3,0.0469,4.0,2048,4096,4096,16384,4672,4923.837,8847.935,5212.936,0.0737
mixed,64,3,0.0469,4.0,2048,8192,128,512,146,5565.029,5700.29,5588.098,0.1706
mixed,64,3,0.0469,4.0,2048,8192,256,1024,292,5623.232,5884.737,5645.54,0.0853
mixed,64,3,0.0469,4.0,2048,8192,512,2048,584,5731.584,6222.939,5772.034,0.0823
mixed,64,3,0.0469,4.0,2048,8192,1024,4096,1168,5927.072,6917.814,5997.408,0.071
mixed,64,3,0.0469,4.0,2048,8192,2048,8192,2336,6331.1,8297.447,6454.747,0.0629
mixed,64,3,0.0469,4.0,2048,8192,4096,16384,4672,7112.628,11056.075,7385.298,0.0691
pure,64,4,0.0625,4.0,0,0,128,512,152,98.208,235.197,124.508,0.192
pure,64,4,0.0625,4.0,0,0,256,1024,304,154.879,412.731,180.959,0.1011
pure,64,4,0.0625,4.0,0,0,512,2048,608,266.301,768.024,306.652,0.0804
pure,64,4,0.0625,4.0,0,0,1024,4096,1216,477.66,1451.794,539.994,0.064
pure,64,4,0.0625,4.0,0,0,2048,8192,2432,892.279,2812.737,1007.318,0.0599
pure,64,4,0.0625,4.0,0,0,4096,16384,4864,1710.412,5572.484,1943.307,0.0603
mixed,64,4,0.0625,4.0,16,0,128,512,152,121.31,256.125,145.567,0.1799
mixed,64,4,0.0625,4.0,16,0,256,1024,304,178.622,431.739,205.246,0.1052
mixed,64,4,0.0625,4.0,16,0,512,2048,608,295.389,784.535,327.485,0.0656
mixed,64,4,0.0625,4.0,16,0,1024,4096,1216,498.172,1475.858,559.58,0.0628
mixed,64,4,0.0625,4.0,16,0,2048,8192,2432,917.975,2834.018,1027.447,0.0571
mixed,64,4,0.0625,4.0,16,0,4096,16384,4864,1732.622,5576.613,1959.372,0.059
mixed,64,4,0.0625,4.0,16,512,128,512,152,155.935,291.165,179.774,0.1763
mixed,64,4,0.0625,4.0,16,512,256,1024,304,212.638,465.208,241.567,0.1145
mixed,64,4,0.0625,4.0,16,512,512,2048,608,325.437,817.625,356.286,0.0627
mixed,64,4,0.0625,4.0,16,512,1024,4096,1216,529.466,1511.214,592.922,0.0646
mixed,64,4,0.0625,4.0,16,512,2048,8192,2432,952.631,2871.65,1067.222,0.0597
mixed,64,4,0.0625,4.0,16,512,4096,16384,4864,1758.894,5589.285,1993.418,0.0612
mixed,64,4,0.0625,4.0,16,1024,128,512,152,157.823,291.966,179.615,0.1625
mixed,64,4,0.0625,4.0,16,1024,256,1024,304,212.797,466.809,242.047,0.1152
mixed,64,4,0.0625,4.0,16,1024,512,2048,608,325.434,812.95,362.906,0.0769
mixed,64,4,0.0625,4.0,16,1024,1024,4096,1216,537.212,1510.478,596.473,0.0609
mixed,64,4,0.0625,4.0,16,1024,2048,8192,2432,950.037,2863.874,1063.123,0.0591
mixed,64,4,0.0625,4.0,16,1024,4096,16384,4864,1758.702,5601.029,1986.315,0.0592
mixed,64,4,0.0625,4.0,16,2048,128,512,152,161.6,296.86,186.847,0.1867
mixed,64,4,0.0625,4.0,16,2048,256,1024,304,218.205,474.682,244.669,0.1032
mixed,64,4,0.0625,4.0,16,2048,512,2048,608,330.747,824.405,367.1,0.0736
mixed,64,4,0.0625,4.0,16,2048,1024,4096,1216,539.993,1514.734,604.185,0.0659
mixed,64,4,0.0625,4.0,16,2048,2048,8192,2432,949.078,2888.705,1071.284,0.063
mixed,64,4,0.0625,4.0,16,2048,4096,16384,4864,1777.134,5600.005,1996.97,0.0575
mixed,64,4,0.0625,4.0,16,4096,128,512,152,170.814,304.508,194.175,0.1747
mixed,64,4,0.0625,4.0,16,4096,256,1024,304,224.828,482.489,253.884,0.1128
mixed,64,4,0.0625,4.0,16,4096,512,2048,608,335.964,826.551,372.73,0.0749
mixed,64,4,0.0625,4.0,16,4096,1024,4096,1216,549.69,1522.287,607.898,0.0598
mixed,64,4,0.0625,4.0,16,4096,2048,8192,2432,966.517,2891.362,1078.867,0.0584
mixed,64,4,0.0625,4.0,16,4096,4096,16384,4864,1770.318,5617.123,1998.508,0.0593
mixed,64,4,0.0625,4.0,16,8192,128,512,152,207.582,341.343,230.905,0.1744
mixed,64,4,0.0625,4.0,16,8192,256,1024,304,264.572,518.266,293.501,0.114
mixed,64,4,0.0625,4.0,16,8192,512,2048,608,376.412,870.997,411.261,0.0705
mixed,64,4,0.0625,4.0,16,8192,1024,4096,1216,581.017,1567.185,647.001,0.0669
mixed,64,4,0.0625,4.0,16,8192,2048,8192,2432,1006.678,2939.393,1105.299,0.051
mixed,64,4,0.0625,4.0,16,8192,4096,16384,4864,1799.499,5668.385,2038.571,0.0618
mixed,64,4,0.0625,4.0,32,0,128,512,152,152.862,291.037,178.558,0.186
mixed,64,4,0.0625,4.0,32,0,256,1024,304,210.109,472.09,238.879,0.1098
mixed,64,4,0.0625,4.0,32,0,512,2048,608,327.388,814.519,357.532,0.0619
mixed,64,4,0.0625,4.0,32,0,1024,4096,1216,531.962,1504.432,599.513,0.0695
mixed,64,4,0.0625,4.0,32,0,2048,8192,2432,940.663,2877.409,1071.924,0.0678
mixed,64,4,0.0625,4.0,32,0,4096,16384,4864,1771.599,5602.149,1999.721,0.0596
mixed,64,4,0.0625,4.0,32,512,128,512,152,179.741,313.788,205.025,0.1886
mixed,64,4,0.0625,4.0,32,512,256,1024,304,238.237,487.483,264.508,0.1054
mixed,64,4,0.0625,4.0,32,512,512,2048,608,350.653,844.501,387.581,0.0748
mixed,64,4,0.0625,4.0,32,512,1024,4096,1216,564.346,1534.894,625.049,0.0625
mixed,64,4,0.0625,4.0,32,512,2048,8192,2432,982.869,2899.648,1089.683,0.0557
mixed,64,4,0.0625,4.0,32,512,4096,16384,4864,1795.246,5621.572,2010.89,0.0564
mixed,64,4,0.0625,4.0,32,1024,128,512,152,181.565,317.371,206.558,0.184
mixed,64,4,0.0625,4.0,32,1024,256,1024,304,240.574,504.313,266.88,0.0997
mixed,64,4,0.0625,4.0,32,1024,512,2048,608,351.644,844.726,387.514,0.0727
mixed,64,4,0.0625,4.0,32,1024,1024,4096,1216,563.066,1550.896,615.383,0.053
mixed,64,4,0.0625,4.0,32,1024,2048,8192,2432,980.756,2894.466,1088.565,0.0563
mixed,64,4,0.0625,4.0,32,1024,4096,16384,4864,1791.693,5625.862,2021.835,0.06
mixed,64,4,0.0625,4.0,32,2048,128,512,152,187.006,322.367,211.292,0.1794
mixed,64,4,0.0625,4.0,32,2048,256,1024,304,244.16,500.858,272.604,0.1108
mixed,64,4,0.0625,4.0,32,2048,512,2048,608,357.339,852.533,397.149,0.0804
mixed,64,4,0.0625,4.0,32,2048,1024,4096,1216,573.818,1553.293,625.529,0.0528
mixed,64,4,0.0625,4.0,32,2048,2048,8192,2432,982.645,2902.848,1089.749,0.0558
mixed,64,4,0.0625,4.0,32,2048,4096,16384,4864,1793.037,5631.397,2025.003,0.0604
mixed,64,4,0.0625,4.0,32,4096,128,512,152,200.927,341.214,225.565,0.1756
mixed,64,4,0.0625,4.0,32,4096,256,1024,304,259.772,513.05,290.3,0.1205
mixed,64,4,0.0625,4.0,32,4096,512,2048,608,373.725,868.119,411.196,0.0758
mixed,64,4,0.0625,4.0,32,4096,1024,4096,1216,585.947,1554.703,641.914,0.0578
mixed,64,4,0.0625,4.0,32,4096,2048,8192,2432,1000.758,2927.777,1113.016,0.0583
mixed,64,4,0.0625,4.0,32,4096,4096,16384,4864,1808.814,5644.454,2041.355,0.0606
mixed,64,4,0.0625,4.0,32,8192,128,512,152,297.375,431.23,323.517,0.1953
mixed,64,4,0.0625,4.0,32,8192,256,1024,304,356.349,607.867,380.028,0.0941
mixed,64,4,0.0625,4.0,32,8192,512,2048,608,474.202,968.822,507.034,0.0664
mixed,64,4,0.0625,4.0,32,8192,1024,4096,1216,678.711,1651.503,739.286,0.0623
mixed,64,4,0.0625,4.0,32,8192,2048,8192,2432,1086.805,3024.705,1211.794,0.0645
mixed,64,4,0.0625,4.0,32,8192,4096,16384,4864,1908.075,5756.644,2138.443,0.0599
mixed,64,4,0.0625,4.0,64,0,128,512,152,154.208,293.084,180.126,0.1866
mixed,64,4,0.0625,4.0,64,0,256,1024,304,214.047,469.402,241.47,0.1074
mixed,64,4,0.0625,4.0,64,0,512,2048,608,327.74,821.526,359.452,0.0642
mixed,64,4,0.0625,4.0,64,0,1024,4096,1216,540.058,1512.176,592.345,0.0538
mixed,64,4,0.0625,4.0,64,0,2048,8192,2432,955.095,2872.482,1072.565,0.0613
mixed,64,4,0.0625,4.0,64,0,4096,16384,4864,1777.26,5621.51,1990.538,0.0555
mixed,64,4,0.0625,4.0,64,512,128,512,152,185.567,322.619,211.328,0.188
mixed,64,4,0.0625,4.0,64,512,256,1024,304,245.821,503.835,271.229,0.0985
mixed,64,4,0.0625,4.0,64,512,512,2048,608,357.948,855.382,393.501,0.0715
mixed,64,4,0.0625,4.0,64,512,1024,4096,1216,575.226,1551.632,622.554,0.0485
mixed,64,4,0.0625,4.0,64,512,2048,8192,2432,989.719,2919.651,1093.459,0.0538
mixed,64,4,0.0625,4.0,64,512,4096,16384,4864,1799.567,5654.021,2025.387,0.0586
mixed,64,4,0.0625,4.0,64,1024,128,512,152,191.005,326.267,217.056,0.1926
mixed,64,4,0.0625,4.0,64,1024,256,1024,304,252.605,505.947,279.485,0.1061
mixed,64,4,0.0625,4.0,64,1024,512,2048,608,367.548,859.128,400.796,0.0676
mixed,64,4,0.0625,4.0,64,1024,1024,4096,1216,573.979,1554.798,627.129,0.0542
mixed,64,4,0.0625,4.0,64,1024,2048,8192,2432,985.815,2921.41,1105.427,0.0618
mixed,64,4,0.0625,4.0,64,1024,4096,16384,4864,1799.436,5640.358,2036.361,0.0617
mixed,64,4,0.0625,4.0,64,2048,128,512,152,201.695,339.837,226.559,0.18
mixed,64,4,0.0625,4.0,64,2048,256,1024,304,263.357,521.787,286.238,0.0885
mixed,64,4,0.0625,4.0,64,2048,512,2048,608,373.243,864.054,413.051,0.0811
mixed,64,4,0.0625,4.0,64,2048,1024,4096,1216,577.851,1557.968,635.866,0.0592
mixed,64,4,0.0625,4.0,64,2048,2048,8192,2432,1005.845,2930.753,1113.175,0.0558
mixed,64,4,0.0625,4.0,64,2048,4096,16384,4864,1821.838,5691.43,2047.978,0.0584
mixed,64,4,0.0625,4.0,64,4096,128,512,152,280.509,415.962,306.11,0.189
mixed,64,4,0.0625,4.0,64,4096,256,1024,304,341.114,597.945,363.964,0.089
mixed,64,4,0.0625,4.0,64,4096,512,2048,608,450.682,948.183,488.57,0.0762
mixed,64,4,0.0625,4.0,64,4096,1024,4096,1216,669.143,1650.224,728.025,0.06
mixed,64,4,0.0625,4.0,64,4096,2048,8192,2432,1078.901,2992.672,1186.773,0.0564
mixed,64,4,0.0625,4.0,64,4096,4096,16384,4864,1888.683,5776.709,2137.067,0.0639
mixed,64,4,0.0625,4.0,64,8192,128,512,152,359.835,494.874,386.906,0.2005
mixed,64,4,0.0625,4.0,64,8192,256,1024,304,419.901,681.498,446.425,0.1014
mixed,64,4,0.0625,4.0,64,8192,512,2048,608,531.449,1027.22,567.098,0.0719
mixed,64,4,0.0625,4.0,64,8192,1024,4096,1216,741.208,1718.348,798.711,0.0588
mixed,64,4,0.0625,4.0,64,8192,2048,8192,2432,1157.301,3087.841,1265.588,0.0561
mixed,64,4,0.0625,4.0,64,8192,4096,16384,4864,1972.911,5830.883,2210.57,0.0616
mixed,64,4,0.0625,4.0,128,0,128,512,152,158.911,295.196,183.648,0.1815
mixed,64,4,0.0625,4.0,128,0,256,1024,304,215.133,470.139,241.852,0.1048
mixed,64,4,0.0625,4.0,128,0,512,2048,608,328.477,819.192,363.358,0.0711
mixed,64,4,0.0625,4.0,128,0,1024,4096,1216,539.675,1510.613,599.77,0.0619
mixed,64,4,0.0625,4.0,128,0,2048,8192,2432,953.045,2875.906,1069.942,0.0608
mixed,64,4,0.0625,4.0,128,0,4096,16384,4864,1772.014,5621.541,2012.588,0.0625
mixed,64,4,0.0625,4.0,128,512,128,512,152,199.999,338.395,225.082,0.1812
mixed,64,4,0.0625,4.0,128,512,256,1024,304,259.743,522.266,287.549,0.1059
mixed,64,4,0.0625,4.0,128,512,512,2048,608,376.38,865.431,412.378,0.0736
mixed,64,4,0.0625,4.0,128,512,1024,4096,1216,585.883,1558.318,644.41,0.0602
mixed,64,4,0.0625,4.0,128,512,2048,8192,2432,998.836,2930.144,1119.798,0.0626
mixed,64,4,0.0625,4.0,128,512,4096,16384,4864,1807.98,5668.004,2050.509,0.0628
mixed,64,4,0.0625,4.0,128,1024,128,512,152,207.872,346.845,233.533,0.1846
mixed,64,4,0.0625,4.0,128,1024,256,1024,304,266.877,524.281,295.933,0.1129
mixed,64,4,0.0625,4.0,128,1024,512,2048,608,381.18,872.599,417.917,0.0748
mixed,64,4,0.0625,4.0,128,1024,1024,4096,1216,587.099,1576.269,644.793,0.0583
mixed,64,4,0.0625,4.0,128,1024,2048,8192,2432,998.23,2934.624,1121.78,0.0638
mixed,64,4,0.0625,4.0,128,1024,4096,16384,4864,1820.108,5655.175,2047.787,0.0594
mixed,64,4,0.0625,4.0,128,2048,128,512,152,283.295,420.124,310.269,0.1971
mixed,64,4,0.0625,4.0,128,2048,256,1024,304,343.676,606.84,370.046,0.1002
mixed,64,4,0.0625,4.0,128,2048,512,2048,608,454.137,954.74,492.603,0.0768
mixed,64,4,0.0625,4.0,128,2048,1024,4096,1216,662.266,1638.67,719.544,0.0587
mixed,64,4,0.0625,4.0,128,2048,2048,8192,2432,1075.574,3025.857,1193.715,0.0606
mixed,64,4,0.0625,4.0,128,2048,4096,16384,4864,1913.325,5764.485,2125.416,0.0551
mixed,64,4,0.0625,4.0,128,4096,128,512,152,363.71,505.147,390.398,0.1887
mixed,64,4,0.0625,4.0,128,4096,256,1024,304,423.289,677.946,449.567,0.1032
mixed,64,4,0.0625,4.0,128,4096,512,2048,608,535.643,1026.068,569.212,0.0684
mixed,64,4,0.0625,4.0,128,4096,1024,4096,1216,743.573,1735.853,801.784,0.0587
mixed,64,4,0.0625,4.0,128,4096,2048,8192,2432,1159.669,3082.081,1270.164,0.0575
mixed,64,4,0.0625,4.0,128,4096,4096,16384,4864,1977.196,5813.35,2205.642,0.0596
mixed,64,4,0.0625,4.0,128,8192,128,512,152,514.139,646.362,538.681,0.1856
mixed,64,4,0.0625,4.0,128,8192,256,1024,304,570.106,825.785,597.976,0.109
mixed,64,4,0.0625,4.0,128,8192,512,2048,608,681.113,1170.292,718.2,0.0758
mixed,64,4,0.0625,4.0,128,8192,1024,4096,1216,886.679,1858.765,947.445,0.0625
mixed,64,4,0.0625,4.0,128,8192,2048,8192,2432,1304.884,3237.055,1427.408,0.0634
mixed,64,4,0.0625,4.0,128,8192,4096,16384,4864,2122.956,5976.067,2353.674,0.0599
mixed,64,4,0.0625,4.0,256,0,128,512,152,223.742,360.41,248.16,0.1787
mixed,64,4,0.0625,4.0,256,0,256,1024,304,282.885,541.481,310.118,0.1053
mixed,64,4,0.0625,4.0,256,0,512,2048,608,394.699,884.691,434.472,0.0812
mixed,64,4,0.0625,4.0,256,0,1024,4096,1216,598.926,1578.528,666.923,0.0694
mixed,64,4,0.0625,4.0,256,0,2048,8192,2432,1028.245,2970.048,1140.215,0.0577
mixed,64,4,0.0625,4.0,256,0,4096,16384,4864,1840.713,5668.824,2063.211,0.0581
mixed,64,4,0.0625,4.0,256,512,128,512,152,289.445,424.999,314.985,0.1884
mixed,64,4,0.0625,4.0,256,512,256,1024,304,350.729,603.597,375.686,0.0987
mixed,64,4,0.0625,4.0,256,512,512,2048,608,462.119,963.826,498.889,0.0733
mixed,64,4,0.0625,4.0,256,512,1024,4096,1216,672.846,1651.972,731.311,0.0597
mixed,64,4,0.0625,4.0,256,512,2048,8192,2432,1085.847,3001.565,1197.208,0.0581
mixed,64,4,0.0625,4.0,256,512,4096,16384,4864,1912.742,5775.798,2123.212,0.0545
mixed,64,4,0.0625,4.0,256,1024,128,512,152,348.485,482.633,369.545,0.157
mixed,64,4,0.0625,4.0,256,1024,256,1024,304,406.281,660.493,428.329,0.0867
mixed,64,4,0.0625,4.0,256,1024,512,2048,608,515.851,1005.875,555.341,0.0806
mixed,64,4,0.0625,4.0,256,1024,1024,4096,1216,724.654,1699.202,784.591,0.0615
mixed,64,4,0.0625,4.0,256,1024,2048,8192,2432,1134.552,3075.616,1252.184,0.0606
mixed,64,4,0.0625,4.0,256,1024,4096,16384,4864,1958.47,5825.075,2191.884,0.0604
mixed,64,4,0.0625,4.0,256,2048,128,512,152,382.15,517.546,408.359,0.1936
mixed,64,4,0.0625,4.0,256,2048,256,1024,304,441.448,694.157,463.948,0.089
mixed,64,4,0.0625,4.0,256,2048,512,2048,608,553.737,1044.626,593.036,0.0801
mixed,64,4,0.0625,4.0,256,2048,1024,4096,1216,759.214,1734.658,823.598,0.066
mixed,64,4,0.0625,4.0,256,2048,2048,8192,2432,1178.934,3116.765,1293.209,0.059
mixed,64,4,0.0625,4.0,256,2048,4096,16384,4864,2002.501,5849.87,2218.796,0.0562
mixed,64,4,0.0625,4.0,256,4096,128,512,152,526.601,658.445,551.37,0.1879
mixed,64,4,0.0625,4.0,256,4096,256,1024,304,584.812,835.631,613.324,0.1137
mixed,64,4,0.0625,4.0,256,4096,512,2048,608,696.172,1190.261,731.728,0.072
mixed,64,4,0.0625,4.0,256,4096,1024,4096,1216,899.92,1887.428,972.662,0.0737
mixed,64,4,0.0625,4.0,256,4096,2048,8192,2432,1319.993,3248.221,1436.38,0.0604
mixed,64,4,0.0625,4.0,256,4096,4096,16384,4864,2145.127,5998.574,2361.774,0.0562
mixed,64,4,0.0625,4.0,256,8192,128,512,152,775.66,910.864,797.773,0.1636
mixed,64,4,0.0625,4.0,256,8192,256,1024,304,829.615,1085.202,857.391,0.1087
mixed,64,4,0.0625,4.0,256,8192,512,2048,608,942.132,1433.082,975.921,0.0688
mixed,64,4,0.0625,4.0,256,8192,1024,4096,1216,1150.899,2127.207,1208.34,0.0588
mixed,64,4,0.0625,4.0,256,8192,2048,8192,2432,1577.531,3501.536,1685.502,0.0561
mixed,64,4,0.0625,4.0,256,8192,4096,16384,4864,2385.77,6239.249,2617.167,0.06
mixed,64,4,0.0625,4.0,512,0,128,512,152,342.726,479.367,367.847,0.1838
mixed,64,4,0.0625,4.0,512,0,256,1024,304,401.574,661.196,424.581,0.0886
mixed,64,4,0.0625,4.0,512,0,512,2048,608,515.627,1010.418,549.963,0.0694
mixed,64,4,0.0625,4.0,512,0,1024,4096,1216,719.662,1692.988,778.479,0.0604
mixed,64,4,0.0625,4.0,512,0,2048,8192,2432,1134.58,3060.629,1255.862,0.063
mixed,64,4,0.0625,4.0,512,0,4096,16384,4864,1946.242,5804.932,2187.908,0.0626
mixed,64,4,0.0625,4.0,512,512,128,512,152,414.663,551.243,439.178,0.1795
mixed,64,4,0.0625,4.0,512,512,256,1024,304,473.255,726.763,499.722,0.1044
mixed,64,4,0.0625,4.0,512,512,512,2048,608,584.774,1082.8,622.795,0.0763
mixed,64,4,0.0625,4.0,512,512,1024,4096,1216,791.148,1770.015,857.231,0.0675
mixed,64,4,0.0625,4.0,512,512,2048,8192,2432,1200.053,3139.575,1323.317,0.0636
mixed,64,4,0.0625,4.0,512,512,4096,16384,4864,2019.811,5862.625,2252.678,0.0606
mixed,64,4,0.0625,4.0,512,1024,128,512,152,483.849,616.97,509.671,0.194
mixed,64,4,0.0625,4.0,512,1024,256,1024,304,541.898,799.949,569.96,0.1087
mixed,64,4,0.0625,4.0,512,1024,512,2048,608,652.973,1146.932,686.538,0.068
mixed,64,4,0.0625,4.0,512,1024,1024,4096,1216,862.927,1833.824,925.135,0.0641
mixed,64,4,0.0625,4.0,512,1024,2048,8192,2432,1281.588,3200.884,1392.084,0.0576
mixed,64,4,0.0625,4.0,512,1024,4096,16384,4864,2093.313,5968.129,2325.412,0.0599
mixed,64,4,0.0625,4.0,512,2048,128,512,152,629.996,761.518,651.529,0.1637
mixed,64,4,0.0625,4.0,512,2048,256,1024,304,685.356,943.121,713.867,0.1106
mixed,64,4,0.0625,4.0,512,2048,512,2048,608,800.778,1292.789,836.748,0.0731
mixed,64,4,0.0625,4.0,512,2048,1024,4096,1216,1007.021,1986.111,1071.473,0.0658
mixed,64,4,0.0625,4.0,512,2048,2048,8192,2432,1424.79,3341.653,1543.704,0.062
mixed,64,4,0.0625,4.0,512,2048,4096,16384,4864,2242.853,6127.936,2479.688,0.061
mixed,64,4,0.0625,4.0,512,4096,128,512,152,907.661,1041.169,930.317,0.1697
mixed,64,4,0.0625,4.0,512,4096,256,1024,304,963.727,1219.09,990.897,0.1064
mixed,64,4,0.0625,4.0,512,4096,512,2048,608,1077.646,1571.797,1115.825,0.0773
mixed,64,4,0.0625,4.0,512,4096,1024,4096,1216,1283.571,2265.284,1351.383,0.0691
mixed,64,4,0.0625,4.0,512,4096,2048,8192,2432,1698.554,3620.281,1816.862,0.0616
mixed,64,4,0.0625,4.0,512,4096,4096,16384,4864,2514.279,6382.112,2760.843,0.0637
mixed,64,4,0.0625,4.0,512,8192,128,512,152,1459.669,1592.728,1483.223,0.177
mixed,64,4,0.0625,4.0,512,8192,256,1024,304,1517.207,1771.771,1544.949,0.109
mixed,64,4,0.0625,4.0,512,8192,512,2048,608,1631.863,2119.008,1669.879,0.078
mixed,64,4,0.0625,4.0,512,8192,1024,4096,1216,1843.0,2809.993,1900.189,0.0591
mixed,64,4,0.0625,4.0,512,8192,2048,8192,2432,2249.25,4201.247,2371.427,0.0626
mixed,64,4,0.0625,4.0,512,8192,4096,16384,4864,3069.004,6944.677,3306.416,0.0613
mixed,64,4,0.0625,4.0,1024,0,128,512,152,600.55,735.626,622.538,0.1628
mixed,64,4,0.0625,4.0,1024,0,256,1024,304,655.082,909.07,682.346,0.1073
mixed,64,4,0.0625,4.0,1024,0,512,2048,608,767.338,1260.949,807.628,0.0816
mixed,64,4,0.0625,4.0,1024,0,1024,4096,1216,978.252,1952.312,1039.79,0.0632
mixed,64,4,0.0625,4.0,1024,0,2048,8192,2432,1402.164,3326.061,1516.821,0.0596
