pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
128,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1969,2
128,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.2029,2
128,n<=128,sr<=40%,kvB<=1k,kp=0,0.1893,2
128,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.2545,2
128,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.2478,2
128,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.2608,2
128,n<=128,sr<=40%,kvB<=4k,kp<=512,0.2457,2
128,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.2448,2
128,n<=128,sr<=40%,kvB<=4k,kp=0,0.2685,2
128,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.2103,8
128,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.2097,8
128,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.2113,8
128,n<=128,sr<=5%,kvB<=16k,kp<=512,0.2127,8
128,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.2123,8
128,n<=128,sr<=5%,kvB<=16k,kp=0,0.2121,8
128,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.1798,8
128,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.1827,8
128,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.1815,8
128,n<=128,sr<=5%,kvB<=1k,kp<=512,0.1839,8
128,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.1742,8
128,n<=128,sr<=5%,kvB<=1k,kp=0,0.1781,8
128,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.2037,8
128,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.1985,8
128,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.2025,8
128,n<=128,sr<=5%,kvB<=4k,kp<=512,0.2017,8
128,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.2018,8
128,n<=128,sr<=5%,kvB<=4k,kp=0,0.2006,8
128,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.0498,2
128,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.0524,2
128,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.042,2
128,n<=128,sr<=70%,kvB<=16k,kp<=512,0.0582,2
128,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.0466,2
128,n<=128,sr<=70%,kvB<=16k,kp=0,0.0498,2
128,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0145,2
128,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0395,2
128,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0213,2
128,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0006,2
128,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0039,2
128,n<=128,sr<=70%,kvB<=1k,kp=0,0.037,2
128,n<=128,sr<=70%,kvB<=4k,kp<=1k,0.0425,2
128,n<=128,sr<=70%,kvB<=4k,kp<=2k,0.0401,2
128,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.0473,2
128,n<=128,sr<=70%,kvB<=4k,kp<=512,0.0425,2
128,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.059,2
128,n<=128,sr<=70%,kvB<=4k,kp=0,0.0399,2
128,n<=128,sr>70%,kvB<=16k,kp<=1k,0.7809,4
128,n<=128,sr>70%,kvB<=16k,kp<=2k,0.7538,4
128,n<=128,sr>70%,kvB<=16k,kp<=4k,0.7651,4
128,n<=128,sr>70%,kvB<=16k,kp<=512,0.7469,4
128,n<=128,sr>70%,kvB<=16k,kp<=8k,0.733,4
128,n<=128,sr>70%,kvB<=16k,kp=0,0.7474,4
128,n<=128,sr>70%,kvB<=1k,kp<=1k,0.6766,4
128,n<=128,sr>70%,kvB<=1k,kp<=2k,0.7509,4
128,n<=128,sr>70%,kvB<=1k,kp<=4k,0.7212,4
128,n<=128,sr>70%,kvB<=1k,kp<=512,0.7168,4
128,n<=128,sr>70%,kvB<=1k,kp<=8k,0.7573,4
128,n<=128,sr>70%,kvB<=1k,kp=0,0.7295,4
128,n<=128,sr>70%,kvB<=4k,kp<=1k,0.8027,4
128,n<=128,sr>70%,kvB<=4k,kp<=2k,0.7486,4
128,n<=128,sr>70%,kvB<=4k,kp<=4k,0.8044,4
128,n<=128,sr>70%,kvB<=4k,kp<=512,0.8226,4
128,n<=128,sr>70%,kvB<=4k,kp<=8k,0.832,4
128,n<=128,sr>70%,kvB<=4k,kp=0,0.789,4
128,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.0074,4
128,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.01,4
128,n<=16,sr<=15%,kvB<=16k,kp<=4k,-0.0009,4
128,n<=16,sr<=15%,kvB<=16k,kp<=512,0.0113,4
128,n<=16,sr<=15%,kvB<=16k,kp<=8k,-0.0001,4
128,n<=16,sr<=15%,kvB<=16k,kp=0,0.0141,4
128,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0065,4
128,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0056,4
128,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.018,4
128,n<=16,sr<=15%,kvB<=1k,kp<=512,0.0057,4
128,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.018,4
128,n<=16,sr<=15%,kvB<=1k,kp=0,0.0181,4
128,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.005,4
128,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0046,4
128,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.003,4
128,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0037,4
128,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0155,4
128,n<=16,sr<=15%,kvB<=4k,kp=0,0.0061,4
128,n<=16,sr<=40%,kvB<=16k,kp<=1k,-0.0048,4
128,n<=16,sr<=40%,kvB<=16k,kp<=2k,-0.0149,4
128,n<=16,sr<=40%,kvB<=16k,kp<=4k,-0.0131,4
128,n<=16,sr<=40%,kvB<=16k,kp<=512,-0.0076,4
128,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.0019,4
128,n<=16,sr<=40%,kvB<=16k,kp=0,0.0025,4
128,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.05,4
128,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.086,4
128,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0055,4
128,n<=16,sr<=40%,kvB<=1k,kp<=512,0.0597,4
128,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0482,4
128,n<=16,sr<=40%,kvB<=1k,kp=0,0.0648,4
128,n<=16,sr<=40%,kvB<=4k,kp<=1k,-0.0151,4
128,n<=16,sr<=40%,kvB<=4k,kp<=2k,-0.0265,4
128,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0068,4
128,n<=16,sr<=40%,kvB<=4k,kp<=512,-0.01,4
128,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.0342,4
128,n<=16,sr<=40%,kvB<=4k,kp=0,-0.0202,4
128,n<=16,sr<=70%,kvB<=16k,kp<=1k,-0.0633,2
128,n<=16,sr<=70%,kvB<=16k,kp<=2k,-0.0449,2
128,n<=16,sr<=70%,kvB<=16k,kp<=4k,-0.0643,2
128,n<=16,sr<=70%,kvB<=16k,kp<=512,-0.0547,2
128,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.0361,2
128,n<=16,sr<=70%,kvB<=16k,kp=0,-0.044,2
128,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.0951,2
128,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.1955,2
128,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.1021,2
128,n<=16,sr<=70%,kvB<=1k,kp<=512,-0.1388,2
128,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.1472,2
128,n<=16,sr<=70%,kvB<=1k,kp=0,-0.1113,2
128,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.0465,2
128,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0605,2
128,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.0669,2
128,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.058,2
128,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.0752,2
128,n<=16,sr<=70%,kvB<=4k,kp=0,-0.05,2
128,n<=16,sr>70%,kvB<=16k,kp<=1k,0.0565,4
128,n<=16,sr>70%,kvB<=16k,kp<=2k,0.0718,4
128,n<=16,sr>70%,kvB<=16k,kp<=4k,0.0379,4
128,n<=16,sr>70%,kvB<=16k,kp<=512,0.0876,4
128,n<=16,sr>70%,kvB<=16k,kp<=8k,0.1025,4
128,n<=16,sr>70%,kvB<=16k,kp=0,0.0828,4
128,n<=16,sr>70%,kvB<=1k,kp<=1k,0.1084,4
128,n<=16,sr>70%,kvB<=1k,kp<=2k,0.1497,4
128,n<=16,sr>70%,kvB<=1k,kp<=4k,0.133,4
128,n<=16,sr>70%,kvB<=1k,kp<=512,0.1255,4
128,n<=16,sr>70%,kvB<=1k,kp<=8k,0.1444,4
128,n<=16,sr>70%,kvB<=1k,kp=0,0.1869,4
128,n<=16,sr>70%,kvB<=4k,kp<=1k,0.0095,4
128,n<=16,sr>70%,kvB<=4k,kp<=2k,0.0705,4
128,n<=16,sr>70%,kvB<=4k,kp<=4k,0.0462,4
128,n<=16,sr>70%,kvB<=4k,kp<=512,0.0354,4
128,n<=16,sr>70%,kvB<=4k,kp<=8k,0.0176,4
128,n<=16,sr>70%,kvB<=4k,kp=0,0.1446,4
128,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.0972,2
128,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.0789,2
128,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.0923,2
128,n<=2,sr<=70%,kvB<=16k,kp<=512,0.1349,2
128,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.0563,2
128,n<=2,sr<=70%,kvB<=16k,kp=0,0.103,2
128,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.1483,2
128,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.2365,2
128,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.0053,2
128,n<=2,sr<=70%,kvB<=1k,kp<=512,0.2991,2
128,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.1569,2
128,n<=2,sr<=70%,kvB<=1k,kp=0,0.3333,2
128,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.1233,2
128,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.0767,2
128,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.0856,2
128,n<=2,sr<=70%,kvB<=4k,kp<=512,0.1208,2
128,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.049,2
128,n<=2,sr<=70%,kvB<=4k,kp=0,0.0432,2
128,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.112,6
128,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1138,6
128,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.1139,6
128,n<=32,sr<=15%,kvB<=16k,kp<=512,0.1133,6
128,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.1114,6
128,n<=32,sr<=15%,kvB<=16k,kp=0,0.1147,6
128,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0477,6
128,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0536,6
128,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0444,6
128,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0522,6
128,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0579,6
128,n<=32,sr<=15%,kvB<=1k,kp=0,0.0762,6
128,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0975,6
128,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0985,6
128,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0993,6
128,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0979,6
128,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0964,6
128,n<=32,sr<=15%,kvB<=4k,kp=0,0.1057,6
128,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.0623,2
128,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.0434,2
128,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.0519,2
128,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0601,2
128,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0534,2
128,n<=32,sr<=40%,kvB<=16k,kp=0,0.0628,2
128,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0101,2
128,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0339,2
128,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.0087,2
128,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0168,2
128,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0117,2
128,n<=32,sr<=40%,kvB<=1k,kp=0,0.02,2
128,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0388,2
128,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0303,2
128,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0485,2
128,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0399,2
128,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0477,2
128,n<=32,sr<=40%,kvB<=4k,kp=0,0.0453,2
128,n<=32,sr<=5%,kvB<=16k,kp<=1k,-0.0058,2
128,n<=32,sr<=5%,kvB<=16k,kp<=2k,-0.0067,2
128,n<=32,sr<=5%,kvB<=16k,kp<=4k,-0.0098,2
128,n<=32,sr<=5%,kvB<=16k,kp<=512,-0.0054,2
128,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.008,2
128,n<=32,sr<=5%,kvB<=16k,kp=0,-0.012,2
128,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0137,2
128,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0058,2
128,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0054,2
128,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0098,2
128,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0012,2
128,n<=32,sr<=5%,kvB<=1k,kp=0,-0.005,2
128,n<=32,sr<=5%,kvB<=4k,kp<=1k,-0.0022,2
128,n<=32,sr<=5%,kvB<=4k,kp<=2k,-0.0001,2
128,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.0027,2
128,n<=32,sr<=5%,kvB<=4k,kp<=512,-0.0004,2
128,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0073,2
128,n<=32,sr<=5%,kvB<=4k,kp=0,-0.0026,2
128,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.0822,2
128,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.082,2
128,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.0737,2
128,n<=32,sr<=70%,kvB<=16k,kp<=512,0.0605,2
128,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0673,2
128,n<=32,sr<=70%,kvB<=16k,kp=0,0.0715,2
128,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.0554,2
128,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.0936,2
128,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.0666,2
128,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.0877,2
128,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.1108,2
128,n<=32,sr<=70%,kvB<=1k,kp=0,-0.0373,2
128,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.075,2
128,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.05,2
128,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.0273,2
128,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0559,2
128,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0481,2
128,n<=32,sr<=70%,kvB<=4k,kp=0,0.0724,2
128,n<=32,sr>70%,kvB<=16k,kp<=1k,0.4812,4
128,n<=32,sr>70%,kvB<=16k,kp<=2k,0.479,4
128,n<=32,sr>70%,kvB<=16k,kp<=4k,0.4691,4
128,n<=32,sr>70%,kvB<=16k,kp<=512,0.4636,4
128,n<=32,sr>70%,kvB<=16k,kp<=8k,0.4722,4
128,n<=32,sr>70%,kvB<=16k,kp=0,0.4333,4
128,n<=32,sr>70%,kvB<=1k,kp<=1k,0.412,4
128,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3711,4
128,n<=32,sr>70%,kvB<=1k,kp<=4k,0.3787,4
128,n<=32,sr>70%,kvB<=1k,kp<=512,0.3805,4
128,n<=32,sr>70%,kvB<=1k,kp<=8k,0.4032,4
128,n<=32,sr>70%,kvB<=1k,kp=0,0.5151,4
128,n<=32,sr>70%,kvB<=4k,kp<=1k,0.446,4
128,n<=32,sr>70%,kvB<=4k,kp<=2k,0.4393,4
128,n<=32,sr>70%,kvB<=4k,kp<=4k,0.4893,4
128,n<=32,sr>70%,kvB<=4k,kp<=512,0.4649,4
128,n<=32,sr>70%,kvB<=4k,kp<=8k,0.4403,4
128,n<=32,sr>70%,kvB<=4k,kp=0,0.4331,4
128,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.0023,2
128,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.0008,2
128,n<=4,sr<=40%,kvB<=16k,kp<=4k,-0.0112,2
128,n<=4,sr<=40%,kvB<=16k,kp<=512,0.0103,2
128,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.0073,2
128,n<=4,sr<=40%,kvB<=16k,kp=0,-0.0074,2
128,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1435,2
128,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.2641,2
128,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.1209,2
128,n<=4,sr<=40%,kvB<=1k,kp<=512,0.0895,2
128,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.0427,2
128,n<=4,sr<=40%,kvB<=1k,kp=0,0.0981,2
128,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.0575,2
128,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.0337,2
128,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.0332,2
128,n<=4,sr<=40%,kvB<=4k,kp<=512,0.0497,2
128,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0253,2
128,n<=4,sr<=40%,kvB<=4k,kp=0,0.0398,2
128,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.0429,2
128,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.0504,2
128,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.0662,2
128,n<=4,sr<=70%,kvB<=16k,kp<=512,0.0356,2
128,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.071,2
128,n<=4,sr<=70%,kvB<=16k,kp=0,0.0503,2
128,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0429,2
128,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.4364,2
128,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.1658,2
128,n<=4,sr<=70%,kvB<=1k,kp<=512,0.1807,2
128,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.2234,2
128,n<=4,sr<=70%,kvB<=1k,kp=0,0.2631,2
128,n<=4,sr<=70%,kvB<=4k,kp<=1k,-0.0397,2
128,n<=4,sr<=70%,kvB<=4k,kp<=2k,-0.0494,2
128,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0726,2
128,n<=4,sr<=70%,kvB<=4k,kp<=512,-0.0404,2
128,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.0826,2
128,n<=4,sr<=70%,kvB<=4k,kp=0,-0.064,2
128,n<=4,sr>70%,kvB<=16k,kp<=1k,-0.022,2
128,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.0619,2
128,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0469,2
128,n<=4,sr>70%,kvB<=16k,kp<=512,0.0219,2
128,n<=4,sr>70%,kvB<=16k,kp<=8k,-0.0652,2
128,n<=4,sr>70%,kvB<=16k,kp=0,0.039,2
128,n<=4,sr>70%,kvB<=1k,kp<=1k,0.2962,2
128,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.2635,2
128,n<=4,sr>70%,kvB<=1k,kp<=4k,0.548,2
128,n<=4,sr>70%,kvB<=1k,kp<=512,0.0562,2
128,n<=4,sr>70%,kvB<=1k,kp<=8k,0.1114,2
128,n<=4,sr>70%,kvB<=1k,kp=0,0.0003,1
128,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.0291,2
128,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.072,2
128,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.0836,2
128,n<=4,sr>70%,kvB<=4k,kp<=512,-0.0072,2
128,n<=4,sr>70%,kvB<=4k,kp<=8k,0.136,2
128,n<=4,sr>70%,kvB<=4k,kp=0,0.0838,2
128,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.1211,4
128,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1233,4
128,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.125,4
128,n<=64,sr<=15%,kvB<=16k,kp<=512,0.1275,4
128,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1236,4
128,n<=64,sr<=15%,kvB<=16k,kp=0,0.1254,4
128,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.186,4
128,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.1801,4
128,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.1889,4
128,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1779,4
128,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.1946,4
128,n<=64,sr<=15%,kvB<=1k,kp=0,0.1803,4
128,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1258,4
128,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.1296,4
128,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.1254,4
128,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1293,4
128,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.1328,4
128,n<=64,sr<=15%,kvB<=4k,kp=0,0.1287,4
128,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.7312,2
128,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.7234,2
128,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.7355,2
128,n<=64,sr<=40%,kvB<=16k,kp<=512,0.7351,2
128,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.7303,2
128,n<=64,sr<=40%,kvB<=16k,kp=0,0.7343,2
128,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.7341,2
128,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.7338,2
128,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.7427,2
128,n<=64,sr<=40%,kvB<=1k,kp<=512,0.7213,2
128,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.7142,2
128,n<=64,sr<=40%,kvB<=1k,kp=0,0.7106,2
128,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.71,2
128,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.7221,2
128,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.724,2
128,n<=64,sr<=40%,kvB<=4k,kp<=512,0.7249,2
128,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.7311,2
128,n<=64,sr<=40%,kvB<=4k,kp=0,0.7306,2
128,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.02,6
128,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0211,6
128,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0216,6
128,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0229,6
128,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0213,6
128,n<=64,sr<=5%,kvB<=16k,kp=0,0.0207,6
128,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0791,6
128,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0881,6
128,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0954,6
128,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0796,6
128,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0895,6
128,n<=64,sr<=5%,kvB<=1k,kp=0,0.0777,6
128,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.0265,6
128,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0248,6
128,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0299,6
128,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0299,6
128,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0321,6
128,n<=64,sr<=5%,kvB<=4k,kp=0,0.0267,6
128,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.6251,2
128,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.6389,2
128,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.6264,2
128,n<=64,sr<=70%,kvB<=16k,kp<=512,0.6353,2
128,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.6348,2
128,n<=64,sr<=70%,kvB<=16k,kp=0,0.6334,2
128,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.6613,2
128,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.6263,2
128,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.583,2
128,n<=64,sr<=70%,kvB<=1k,kp<=512,0.6207,2
128,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.6615,2
128,n<=64,sr<=70%,kvB<=1k,kp=0,0.6563,2
128,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.6458,2
128,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.6068,2
128,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.6379,2
128,n<=64,sr<=70%,kvB<=4k,kp<=512,0.6726,2
128,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.6677,2
128,n<=64,sr<=70%,kvB<=4k,kp=0,0.628,2
128,n<=64,sr>70%,kvB<=16k,kp<=1k,0.6362,4
128,n<=64,sr>70%,kvB<=16k,kp<=2k,0.6482,4
128,n<=64,sr>70%,kvB<=16k,kp<=4k,0.6698,4
128,n<=64,sr>70%,kvB<=16k,kp<=512,0.6543,4
128,n<=64,sr>70%,kvB<=16k,kp<=8k,0.6673,4
128,n<=64,sr>70%,kvB<=16k,kp=0,0.6411,4
128,n<=64,sr>70%,kvB<=1k,kp<=1k,0.5211,4
128,n<=64,sr>70%,kvB<=1k,kp<=2k,0.6163,4
128,n<=64,sr>70%,kvB<=1k,kp<=4k,0.4918,4
128,n<=64,sr>70%,kvB<=1k,kp<=512,0.5891,4
128,n<=64,sr>70%,kvB<=1k,kp<=8k,0.604,4
128,n<=64,sr>70%,kvB<=1k,kp=0,0.6066,4
128,n<=64,sr>70%,kvB<=4k,kp<=1k,0.6106,4
128,n<=64,sr>70%,kvB<=4k,kp<=2k,0.6237,4
128,n<=64,sr>70%,kvB<=4k,kp<=4k,0.5833,4
128,n<=64,sr>70%,kvB<=4k,kp<=512,0.6353,4
128,n<=64,sr>70%,kvB<=4k,kp<=8k,0.6336,4
128,n<=64,sr>70%,kvB<=4k,kp=0,0.6151,4
128,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.0206,2
128,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.0123,2
128,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.0164,2
128,n<=8,sr<=15%,kvB<=16k,kp<=512,0.017,2
128,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.0222,2
128,n<=8,sr<=15%,kvB<=16k,kp=0,0.0156,2
128,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0162,2
128,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0118,2
